Sampling_platform,Year,Month,Latitude,Season,Visual Maturity Code,Weight_kg,Length_cm,Age,Certainty ,o_1,o_2,o_3,o_4_1,o_4_2,o_5,o_6,o_7,o_8,o_9,Biological_maturity,Prop_atresia,Spent,Batch_spent,Spawning,POFs Present Y/N,Histology Notes,Data Notes
Acoustics,2015,8,44.45956,summer,1,0.07,21,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,8,48.45124667,summer,2,0.08,24,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,8,48.45124667,summer,2,0.12,27,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,One oddball stage 5 not from this fish,
Acoustics,2015,8,48.45124667,summer,2,0.105,25,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,8,48.45124667,summer,1,0.09,25,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,8,48.45124667,summer,1,0.09,26,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,8,48.45124667,summer,1,0.1,25,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,8,48.45124667,summer,1,0.095,25,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,8,48.45124667,summer,1,0.11,26,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,8,48.45124667,summer,1,0.1,26,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,8,48.45124667,summer,1,0.125,27,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,8,48.45124667,summer,1,0.185,31,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,9,51.95169,fall,4,1.99,63,16,1,N,N,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,"This ovary appears to be incapable of spawning. I found 6 stage 3 oocytes, the rest of the ovarian tissue is hollow and dead. Senescence.",
ASHOP,2014,9,44.75,fall,NA,0.38,39,2,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,"Only a few yolk granules, uncertain if this would actual be a spawner",
ASHOP,2014,9,44.675,fall,NA,0.56,44,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2014,9,44.69444,fall,NA,0.52,43,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2014,9,44.58333,fall,NA,0.49,42,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2014,9,44.55333,fall,NA,0.59,43,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
ASHOP,2014,9,44.5,fall,NA,0.49,43,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,9,44.27167,fall,NA,0.26,34,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,9,44.45,fall,NA,0.25,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,9,44.46667,fall,NA,0.3,35,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,9,44.21667,fall,NA,0.24,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,9,44.35,fall,NA,0.35,38,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,9,44.23333,fall,NA,0.49,43,4,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,9,44.20667,fall,NA,0.25,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,9,44.33333,fall,NA,0.31,35,2,0,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,"Bad slide, but appears immature",
ASHOP,2016,9,44.33667,fall,NA,0.64,49,8,0,Y,Y,Y,Y,Y,N,N,N,N,N,1,0,0,0,0,0,"Terrible slide quality, but mature oocytes appear to be present",
ASHOP,2016,9,44.44833,fall,NA,0.54,44,6,0,Y,Y,Y,N,N,Y,Y,N,N,N,1,0,0,0,0,0,"Terrible slide quality, but mature oocytes appear to be present",
ASHOP,2016,9,44.27333,fall,NA,0.27,34,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,9,44.27667,fall,NA,0.43,41,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,9,44.44167,fall,NA,0.28,35,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2013,10,44.49833,fall,NA,0.45,41,3,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,"Marking as uncertain, because of the minimal yolk accumulation and timing of collection",
ASHOP,2013,10,44.55,fall,NA,0.42,40,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
ASHOP,2014,10,42.46833,fall,NA,0.49,43,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,2 batches preset,
ASHOP,2015,10,42.495,fall,NA,0.15,29,NA,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2015,10,45.035,fall,NA,0.11,28,NA,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.48167,fall,NA,0.27,36,2,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,"a few yolk granules, not certain this enough to mark as mature",
ASHOP,2016,10,44.71333,fall,NA,0.2,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.80833,fall,NA,0.26,35,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.06667,fall,NA,0.31,37,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.56667,fall,NA,0.23,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.08333,fall,NA,0.28,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.1,fall,NA,0.24,34,2,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,"a few yolk granules, not certain this enough to mark as mature",
ASHOP,2016,10,42.76667,fall,NA,0.25,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.18333,fall,NA,0.23,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.61667,fall,NA,0.3,36,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,44.4,fall,NA,0.28,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,43.03333,fall,NA,0.19,32,2,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,44.31667,fall,NA,0.25,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.26667,fall,NA,0.25,34,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.80833,fall,NA,0.24,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.40167,fall,NA,0.18,30,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.53333,fall,NA,0.26,35,2,0,Y,Y,Y,Y,N,N,N,N,N,N,0,0,0,0,0,0,"Marking uncertain because of mainly stage 3s with minimal yolk granules present. Because of the timing of collection, don't think this is actually a spawner for the upcoming season",
ASHOP,2016,10,44.17333,fall,NA,0.27,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.35167,fall,NA,0.32,36,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,One oocyte with possible granules not enough to be worried about.,
ASHOP,2016,10,43.275,fall,NA,0.28,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.69667,fall,NA,0.31,37,2,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,"Marking uncertain because of mainly stage 3s with minimal yolk granules present. Because of the timing of collection, don't think this is actually a spawner for the upcoming season",
ASHOP,2016,10,44.525,fall,NA,0.67,47,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,44.79333,fall,NA,0.24,34,2,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,"Marking uncertain because of mainly stage 3s with minimal yolk granules present. Because of the timing of collection, don't think this is actually a spawner for the upcoming season",
ASHOP,2016,10,44.71833,fall,NA,0.3,36,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.635,fall,NA,0.22,33,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.47667,fall,NA,0.21,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.81,fall,NA,0.24,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.675,fall,NA,0.32,37,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.35,fall,NA,0.22,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.74667,fall,NA,0.19,31,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,43.23667,fall,NA,0.29,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.53333,fall,NA,0.33,37,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,42.51,fall,NA,0.22,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.37667,fall,NA,0.29,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.63667,fall,NA,0.29,37,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,44.41333,fall,NA,0.35,37,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.5,fall,NA,0.29,36,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,43.01,fall,NA,0.49,43,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,42.48167,fall,NA,0.22,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.47333,fall,NA,0.24,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.65333,fall,NA,0.29,34,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.335,fall,NA,0.28,35,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,42.63833,fall,NA,0.31,36,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.56333,fall,NA,0.32,38,2,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,42.44833,fall,NA,0.23,34,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.53333,fall,NA,0.23,35,2,1,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,42.485,fall,NA,0.27,34,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.53333,fall,NA,0.22,34,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,42.58333,fall,NA,0.27,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.815,fall,NA,0.49,43,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,10,42.525,fall,NA,0.35,37,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,44.82167,fall,NA,0.33,38,2,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,"small batch of maturity oocytes, mainly stage 1s",
ASHOP,2016,10,42.46167,fall,NA,0.24,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,10,42.69,fall,NA,0.26,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2013,11,42.465,fall,NA,0.26,34,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2013,11,42.55667,fall,NA,0.32,37,3,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2013,11,43.54833,fall,NA,0.44,40,3,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2013,11,43.07833,fall,NA,0.39,39,3,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2015,11,44.89333,fall,NA,0.15,29,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2015,11,44.45833,fall,NA,0.11,27,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2015,11,42.71167,fall,NA,0.11,27,NA,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2015,11,45.15667,fall,NA,0.11,26,NA,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.45667,fall,NA,0.22,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.36667,fall,NA,0.21,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.79833,fall,NA,0.25,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.56667,fall,NA,0.22,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.01667,fall,NA,0.22,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.05,fall,NA,0.2,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.06667,fall,NA,0.22,35,2,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,"a few yolk granules, not certain this enough to mark as mature",
ASHOP,2016,11,42.3,fall,NA,0.27,35,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,Possible granules in one oocyte,
ASHOP,2016,11,42.18333,fall,NA,0.26,36,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.11667,fall,NA,0.28,36,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.31667,fall,NA,0.28,37,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.565,fall,NA,0.2,32,NA,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.405,fall,NA,0.22,32,NA,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.68667,fall,NA,0.3,37,NA,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,43.07167,fall,NA,0.27,36,NA,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,"Marking uncertain because of mainly stage 3s with minimal yolk granules present. Because of the timing of collection, don't think this is actually a spawner for the upcoming season",
ASHOP,2016,11,42.64833,fall,NA,0.25,35,NA,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.53333,fall,NA,0.29,36,NA,0,Y,Y,Y,Y,N,N,N,N,N,N,1,0,0,0,0,0,"Marking uncertain because of mainly stage 3s with minimal yolk granules present. Because of the timing of collection, don't think this is actually a spawner for the upcoming season",
ASHOP,2016,11,42.25667,fall,NA,0.27,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.25667,fall,NA,0.24,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.25667,fall,NA,0.25,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.46667,fall,NA,0.23,34,NA,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.655,fall,NA,0.25,34,NA,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.01667,fall,NA,0.22,34,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.01833,fall,NA,0.25,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.085,fall,NA,0.24,34,2,1,Y,Y,Y,N, N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.04667,fall,NA,0.27,35,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.46333,fall,NA,0.22,32,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.63667,fall,NA,0.27,36,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.655,fall,NA,0.3,33,2,1,Y,Y,Y,Y,Y,N,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,11,42.56833,fall,NA,0.33,38,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,Possible granules in one oocyte,
ASHOP,2016,11,42.79833,fall,NA,0.23,35,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,47.895,fall,NA,0.23,34,2,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,11,42.33833,fall,NA,0.26,36,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
ASHOP,2016,11,42.36833,fall,NA,0.22,33,2,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,11,47.91167,fall,NA,1.07,51,7,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0,0,0,0,0,,
ASHOP,2016,11,42.13833,fall,NA,0.55,44,6,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,11,42.60667,fall,NA,0.25,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2012,NA,42.96483333,NA,1,0.1,25,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,36.49260833,winter,2,0.745,51,12,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
Acoustics,2016,1,36.49260833,winter,2,0.545,44,6,1,Y,Y,Y,N,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
Acoustics,2016,1,36.49260833,winter,3,0.43,42,4,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0,0,0,0,0,only a couple of oocytes in early hydration,
Acoustics,2016,1,36.49260833,winter,2,0.445,43,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
Acoustics,2016,1,36.49260833,winter,2,1.115,57,7,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,2 Batches,
Acoustics,2016,1,36.49260833,winter,2,0.455,43,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
Acoustics,2016,1,33.178185,winter,2,0.795,52,12,1,Y,Y,Y,N,Y,Y,Y,Y,N,N,1,0,0,0,0,0,,
Acoustics,2016,1,33.178185,winter,2,0.565,46,12,1,Y,Y,Y,Y,Y,Y,Y,N,Y,N,1,0,0,0,0,0,One stage 8 present,
Acoustics,2016,1,34.75304833,winter,2,0.61,50,12,1,Y,Y,Y,Y,Y,Y,N,N,N,N,1,0,0,0,0,0,,
Acoustics,2016,1,35.50762333,winter,1,0.035,18,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,very small sample,
Acoustics,2016,1,35.50762333,winter,1,0.065,22,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,very small sample,
Acoustics,2016,1,35.50762333,winter,1,0.055,21,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,33.21494833,winter,3,0.41,43,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
Acoustics,2016,1,33.21494833,winter,2,0.34,40,6,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0,0,0,0,0,"close to spawning a large batch, only a few oocyte in early hydration",
Acoustics,2016,1,33.21494833,winter,2,0.365,40,5,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,Close to spawning 1 large batch,"change sex to female in database, was previously unsexed"
Acoustics,2016,1,33.21494833,winter,2,0.26,36,4,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
Acoustics,2016,1,43.39692167,winter,2,0.68,47,6,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0,0,0,0,0,A couple of hydrated atretic oocytes,
Acoustics,2016,1,42.174905,winter,1,0.14,30,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,42.174905,winter,1,0.135,29,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,42.174905,winter,1,0.14,30,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,42.174905,winter,1,0.135,28,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,42.174905,winter,1,0.105,28,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,42.174905,winter,1,0.105,26,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,42.174905,winter,1,0.115,27,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,42.174905,winter,1,0.12,28,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,42.174905,winter,1,0.135,29,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.348365,winter,1,0.125,29,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.348365,winter,1,0.135,28,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.348365,winter,1,0.155,30,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.348365,winter,1,0.165,31,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.348365,winter,1,0.125,28,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.348365,winter,1,0.115,27,2,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.348365,winter,1,0.13,28,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.348365,winter,1,0.12,28,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.348365,winter,1,0.125,28,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.348365,winter,1,0.15,29,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,41.336225,winter,1,0.115,26,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,1,37.53082333,winter,3,0.705,49,13,1,Y,Y,Y,N,Y,Y,Y,Y,N,N,1,0,0,0,0,0,,
Acoustics,2016,1,37.21515333,winter,3,0.505,43,6,1,Y,Y,Y,N,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
Acoustics,2016,2,34.403125,winter,2,0.425,41,6,1,Y,Y,Y,Y,Y,Y,Y,N,N,N,1,0,0,0,0,0,,
ASHOP,2016,11,42.67167,fall,NA,0.22,33,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2016,2,42.55689333,winter,2,0.395,42,6,1,Y,Y,Y,Y,Y,Y,Y,Y,N,N,1,0,0,0,0,0,2 BATCHES,
Acoustics,2013,6,35.92102167,summer,1,0.116,27,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
Acoustics,2015,7,39.772905,summer,2,0.205,34,2,1,Y,Y,Y,N,N,N,N,N,N,N,0,0,0,0,0,0,"One stage 5 present, doesn't appear to be from this fish",
WCGBT,2009,5,48.36517764,spring,NA,0.04,18,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,"Immature, healthy",
WCGBT,2009,5,46.13451841,spring,NA,0.02,18,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
WCGBT,2009,5,47.02641389,spring,NA,0.03,18,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
WCGBT,2009,5,48.293555,spring,NA,0.02,17,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
WCGBT,2009,5,48.40515383,spring,NA,0.04,19,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
WCGBT,2009,5,47.02641389,spring,NA,0.04,18,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,Not a lot of oocytes present,
WCGBT,2009,5,46.98875233,spring,NA,0.04,20,1,1,Y,Y,N,N,N,N,N,N,N,N,0,0,0,0,0,0,,
